type sample_L2
pb 30000.0
clip_bound 20.0
log_path log/Alexnet/sample_L2/True/0
train_data data
test_data data
batch_size 64
test_batch_size 64
lr 0.0002
momentum 0.5
no_cuda False
seed 1
log_interval 1
privacy_delta 1e-06
sample_num 500
islog True
is_ratio_list True
num_clients 2
num_rounds 10
epochs 1
ratio_type 0
按照权重分配eps
权重越大,eps越大,噪声越小
device cuda
loading data
load data done
AlexNet(
  (conv1): Sequential(
    (0): Conv2d(3, 96, kernel_size=(6, 6), stride=(1, 1))
    (1): ReLU()
  )
  (conv2): Sequential(
    (0): Conv2d(96, 256, kernel_size=(5, 5), stride=(1, 1), padding=(2, 2))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (conv3): Sequential(
    (0): Conv2d(256, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU()
  )
  (conv4): Sequential(
    (0): Conv2d(384, 384, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU()
  )
  (conv5): Sequential(
    (0): Conv2d(384, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))
    (1): ReLU()
    (2): MaxPool2d(kernel_size=3, stride=2, padding=0, dilation=1, ceil_mode=False)
  )
  (dense): Sequential(
    (0): Linear(in_features=9216, out_features=4096, bias=True)
    (1): ReLU()
    (2): Dropout(p=0.5, inplace=False)
    (3): Linear(in_features=4096, out_features=4096, bias=True)
    (4): ReLU()
    (5): Dropout(p=0.5, inplace=False)
    (6): Linear(in_features=4096, out_features=10, bias=True)
  )
)
********start training********
start_round_time 2021-07-03 17:22:58
******client id  0 ******
client_update start
2021-07-03 17:23:00  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 10 ,loss= 2.2888612747192383
2021-07-03 17:23:02  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 20 ,loss= 2.191567897796631
2021-07-03 17:23:04  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 30 ,loss= 2.0022568702697754
2021-07-03 17:23:06  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 40 ,loss= 2.189812183380127
2021-07-03 17:23:07  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 50 ,loss= 2.0736782550811768
2021-07-03 17:23:09  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 60 ,loss= 2.146048069000244
2021-07-03 17:23:11  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 70 ,loss= 2.061058521270752
2021-07-03 17:23:13  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 80 ,loss= 2.001474618911743
2021-07-03 17:23:15  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 90 ,loss= 1.8026344776153564
2021-07-03 17:23:17  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 100 ,loss= 1.7950465679168701
2021-07-03 17:23:19  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 110 ,loss= 1.8343380689620972
2021-07-03 17:23:21  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 120 ,loss= 1.920602560043335
2021-07-03 17:23:23  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 130 ,loss= 1.7851521968841553
2021-07-03 17:23:25  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 140 ,loss= 1.8795664310455322
2021-07-03 17:23:26  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 150 ,loss= 1.7277910709381104
2021-07-03 17:23:28  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 160 ,loss= 1.8005000352859497
2021-07-03 17:23:30  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 170 ,loss= 1.7636187076568604
2021-07-03 17:23:32  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 180 ,loss= 1.7175958156585693
2021-07-03 17:23:34  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 190 ,loss= 1.5512446165084839
2021-07-03 17:23:36  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 200 ,loss= 1.6609400510787964
2021-07-03 17:23:38  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 210 ,loss= 1.5438662767410278
2021-07-03 17:23:40  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 220 ,loss= 1.548089861869812
2021-07-03 17:23:42  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 230 ,loss= 1.6005241870880127
2021-07-03 17:23:44  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 240 ,loss= 1.632333755493164
2021-07-03 17:23:46  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 250 ,loss= 1.5542573928833008
2021-07-03 17:23:48  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 260 ,loss= 1.478213906288147
2021-07-03 17:23:50  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 270 ,loss= 1.4772175550460815
2021-07-03 17:23:52  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 280 ,loss= 1.6579773426055908
2021-07-03 17:23:54  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 290 ,loss= 1.4801418781280518
2021-07-03 17:23:56  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 300 ,loss= 1.5034781694412231
2021-07-03 17:23:57  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 310 ,loss= 1.4026085138320923
2021-07-03 17:23:59  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 320 ,loss= 1.489529013633728
2021-07-03 17:24:01  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 330 ,loss= 1.3742119073867798
2021-07-03 17:24:03  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 340 ,loss= 1.5125861167907715
2021-07-03 17:24:05  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 350 ,loss= 1.4315680265426636
2021-07-03 17:24:07  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 360 ,loss= 1.6064201593399048
2021-07-03 17:24:09  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 370 ,loss= 1.3847970962524414
2021-07-03 17:24:11  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 380 ,loss= 1.3892744779586792
2021-07-03 17:24:13  client id= 0 ,round= 1 ,epoch= 1 ,client update iteration= 390 ,loss= 1.4578355550765991
******client id  1 ******
client_update start
2021-07-03 17:24:15  client id= 1 ,round= 1 ,epoch= 1 ,client update iteration= 10 ,loss= 2.263193368911743
2021-07-03 17:24:17  client id= 1 ,round= 1 ,epoch= 1 ,client update iteration= 20 ,loss= 2.1534125804901123
2021-07-03 17:24:19  client id= 1 ,round= 1 ,epoch= 1 ,client update iteration= 30 ,loss= 2.1702005863189697
2021-07-03 17:24:21  client id= 1 ,round= 1 ,epoch= 1 ,client update iteration= 40 ,loss= 2.084707021713257
2021-07-03 17:24:23  client id= 1 ,round= 1 ,epoch= 1 ,client update iteration= 50 ,loss= 2.0811665058135986
2021-07-03 17:24:25  client id= 1 ,round= 1 ,epoch= 1 ,client update iteration= 60 ,loss= 1.8890502452850342
